trades,win_rate,total_pts,total_usd,avg_pts,entry,exit
22,86.36363636363636,14755.0,295100.0,670.6818181818181,0.21,0.94
45,77.77777777777779,14748.5,294970.0,327.74444444444447,0.28,0.75
45,77.77777777777779,14748.5,294970.0,327.74444444444447,0.28,0.76
35,85.71428571428571,14746.25,294925.0,421.32142857142856,0.31,0.89
49,75.51020408163265,14731.75,294635.0,300.6479591836735,0.32,0.81
41,78.04878048780488,14716.25,294325.0,358.9329268292683,0.26,0.75
41,78.04878048780488,14716.25,294325.0,358.9329268292683,0.26,0.76
20,75.0,14702.0,294040.0,735.1,0.29,0.95
35,82.85714285714286,14698.5,293970.0,419.95714285714286,0.2,0.73
35,82.85714285714286,14698.5,293970.0,419.95714285714286,0.2,0.74
30,86.66666666666667,14687.0,293740.0,489.56666666666666,0.21,0.9
38,78.94736842105263,14674.75,293495.0,386.17763157894734,0.22,0.75
38,78.94736842105263,14674.75,293495.0,386.17763157894734,0.22,0.76
36,80.55555555555556,14670.25,293405.0,407.50694444444446,0.21,0.74
36,80.55555555555556,14670.25,293405.0,407.50694444444446,0.21,0.73
52,75.0,14658.0,293160.0,281.88461538461536,0.35,0.78
41,82.92682926829268,14604.25,292085.0,356.2012195121951,0.3,0.86
34,85.29411764705883,14585.25,291705.0,428.9779411764706,0.3,0.89
51,74.50980392156863,14552.75,291055.0,285.3480392156863,0.34,0.78
51,74.50980392156863,14518.75,290375.0,284.6813725490196,0.35,0.79
51,74.50980392156863,14518.75,290375.0,284.6813725490196,0.35,0.8
29,86.20689655172413,14490.75,289815.0,499.6810344827586,0.2,0.9
29,79.3103448275862,14460.5,289210.0,498.63793103448273,0.35,0.93
31,80.64516129032258,14453.0,289060.0,466.2258064516129,0.32,0.92
40,77.5,14443.25,288865.0,361.08125,0.23,0.74
50,74.0,14413.5,288270.0,288.27,0.34,0.79
50,74.0,14413.5,288270.0,288.27,0.34,0.8
37,81.08108108108108,14412.25,288245.0,389.52027027027026,0.22,0.86
33,81.81818181818183,14405.25,288105.0,436.52272727272725,0.26,0.9
34,82.35294117647058,14378.5,287570.0,422.8970588235294,0.19,0.73
34,82.35294117647058,14378.5,287570.0,422.8970588235294,0.19,0.74
33,81.81818181818183,14364.75,287295.0,435.29545454545456,0.25,0.9
53,77.35849056603774,14359.0,287180.0,270.92452830188677,0.35,0.77
29,79.3103448275862,14355.25,287105.0,495.0086206896552,0.34,0.93
