trades,win_rate,total_pts,total_usd,avg_pts,entry,exit
110,82.72727272727273,64155.75,1283115.0,583.2340909090909,0.24,0.94
159,85.53459119496856,63619.5,1272390.0,400.12264150943395,0.32,0.9
152,86.18421052631578,63441.75,1268835.0,417.3799342105263,0.32,0.91
165,84.84848484848484,62228.75,1244575.0,377.1439393939394,0.35,0.89
110,82.72727272727273,61863.0,1237260.0,562.3909090909091,0.23,0.94
165,84.84848484848484,61790.25,1235805.0,374.48636363636365,0.33,0.89
165,84.84848484848484,61727.5,1234550.0,374.1060606060606,0.34,0.89
109,83.4862385321101,61569.25,1231385.0,564.855504587156,0.22,0.94
157,85.35031847133759,61428.25,1228565.0,391.2627388535032,0.31,0.9
105,81.9047619047619,61353.0,1227060.0,584.3142857142857,0.26,0.95
150,86.0,61250.5,1225010.0,408.33666666666664,0.31,0.91
142,83.09859154929578,60982.5,1219650.0,429.4542253521127,0.34,0.92
142,83.09859154929578,60930.25,1218605.0,429.0862676056338,0.35,0.92
163,85.2760736196319,60526.0,1210520.0,371.32515337423314,0.32,0.89
142,83.09859154929578,60206.5,1204130.0,423.98943661971833,0.33,0.92
177,84.18079096045197,59864.25,1197285.0,338.21610169491527,0.35,0.88
155,84.51612903225806,59834.25,1196685.0,386.0274193548387,0.3,0.9
176,84.0909090909091,59588.0,1191760.0,338.5681818181818,0.33,0.88
176,84.0909090909091,59525.25,1190505.0,338.21164772727275,0.34,0.88
148,85.8108108108108,59350.25,1187005.0,401.0152027027027,0.3,0.91
142,83.80281690140845,58961.0,1179220.0,415.21830985915494,0.32,0.92
147,85.71428571428571,58908.0,1178160.0,400.734693877551,0.29,0.91
154,85.06493506493507,58440.25,1168805.0,379.48214285714283,0.29,0.9
174,84.48275862068965,58323.75,1166475.0,335.1939655172414,0.32,0.88
104,81.73076923076923,58040.75,1160815.0,558.0841346153846,0.25,0.95
106,82.0754716981132,58037.75,1160755.0,547.5259433962265,0.21,0.94
161,85.09316770186336,57918.75,1158375.0,359.74378881987576,0.31,0.89
103,82.52427184466019,57166.75,1143335.0,555.0169902912621,0.19,0.94
131,82.44274809160305,57050.0,1141000.0,435.4961832061069,0.33,0.93
103,81.55339805825243,56994.25,1139885.0,553.3422330097087,0.24,0.95
145,86.20689655172413,56972.0,1139440.0,392.9103448275862,0.28,0.91
180,83.33333333333334,56821.75,1136435.0,315.6763888888889,0.35,0.87
131,82.44274809160305,56797.5,1135950.0,433.5687022900763,0.34,0.93
131,82.44274809160305,56745.25,1134905.0,433.16984732824426,0.35,0.93
131,82.44274809160305,56578.0,1131560.0,431.89312977099235,0.32,0.93
179,83.24022346368714,56545.5,1130910.0,315.8966480446927,0.33,0.87
152,85.52631578947368,56504.25,1130085.0,371.73848684210526,0.28,0.9
179,83.24022346368714,56482.75,1129655.0,315.5460893854749,0.34,0.87
104,81.73076923076923,56466.0,1129320.0,542.9423076923077,0.2,0.94
159,84.27672955974843,56324.75,1126495.0,354.2437106918239,0.3,0.89
145,86.20689655172413,55821.5,1116430.0,384.9758620689655,0.27,0.91
152,86.18421052631578,55818.25,1116365.0,367.22532894736844,0.27,0.9
177,83.61581920903954,55729.75,1114595.0,314.8573446327684,0.32,0.87
172,84.30232558139535,55716.5,1114330.0,323.9331395348837,0.31,0.88
140,83.57142857142857,55483.75,1109675.0,396.3125,0.31,0.92
158,84.81012658227847,55267.25,1105345.0,349.7927215189873,0.29,0.89
103,81.55339805825243,54555.75,1091115.0,529.6674757281553,0.23,0.95
102,82.35294117647058,54413.0,1088260.0,533.4607843137255,0.18,0.94
102,82.35294117647058,54262.0,1085240.0,531.9803921568628,0.22,0.95
170,83.52941176470588,54122.5,1082450.0,318.36764705882354,0.3,0.88
156,84.61538461538461,53792.75,1075855.0,344.8253205128205,0.28,0.89
138,83.33333333333334,53515.0,1070300.0,387.78985507246375,0.3,0.92
175,83.42857142857143,53320.0,1066400.0,304.6857142857143,0.31,0.87
156,85.25641025641025,53319.75,1066395.0,341.7932692307692,0.27,0.89
151,85.43046357615894,53120.75,1062415.0,351.7930463576159,0.26,0.9
129,82.17054263565892,53100.75,1062015.0,411.6337209302326,0.31,0.93
137,83.21167883211679,53072.75,1061455.0,387.39233576642334,0.29,0.92
168,83.92857142857143,52794.5,1055890.0,314.2529761904762,0.29,0.88
144,85.41666666666666,52755.75,1055115.0,366.359375,0.26,0.91
210,83.33333333333334,51771.5,1035430.0,246.53095238095239,0.35,0.84
96,81.25,51768.0,1035360.0,539.25,0.19,0.95
173,82.65895953757226,51726.0,1034520.0,298.9942196531792,0.3,0.87
99,81.81818181818183,51684.75,1033695.0,522.0681818181819,0.21,0.95
166,83.73493975903614,51671.5,1033430.0,311.2740963855422,0.28,0.88
165,84.24242424242424,51454.0,1029080.0,311.8424242424242,0.27,0.88
126,82.53968253968253,51411.25,1028225.0,408.0257936507937,0.29,0.93
209,83.25358851674642,51296.0,1025920.0,245.4354066985646,0.33,0.84
217,82.02764976958525,51221.0,1024420.0,236.04147465437788,0.35,0.82
100,81.0,51136.75,1022735.0,511.3675,0.17,0.94
209,82.77511961722487,50912.25,1018245.0,243.59928229665073,0.34,0.84
216,81.94444444444444,50886.25,1017725.0,235.58449074074073,0.33,0.82
150,85.33333333333334,50857.0,1017140.0,339.0466666666667,0.25,0.9
155,83.87096774193549,50835.25,1016705.0,327.9693548387097,0.26,0.89
188,82.4468085106383,50803.5,1016070.0,270.2313829787234,0.35,0.86
136,83.82352941176471,50777.75,1015555.0,373.3658088235294,0.28,0.92
143,85.3146853146853,50716.0,1014320.0,354.65734265734267,0.25,0.91
127,82.67716535433071,50568.75,1011375.0,398.17913385826773,0.3,0.93
216,81.48148148148148,50502.5,1010050.0,233.80787037037038,0.34,0.82
171,83.04093567251462,50398.0,1007960.0,294.72514619883043,0.29,0.87
187,82.35294117647058,50316.25,1006325.0,269.07085561497325,0.33,0.86
215,82.32558139534883,50238.25,1004765.0,233.66627906976746,0.35,0.83
197,82.74111675126903,50237.75,1004755.0,255.01395939086294,0.35,0.85
97,81.44329896907216,50113.0,1002260.0,516.6288659793814,0.2,0.95
220,82.27272727272728,50111.25,1002225.0,227.7784090909091,0.35,0.81
187,81.81818181818183,49944.25,998885.0,267.081550802139,0.34,0.86
214,82.2429906542056,49903.5,998070.0,233.19392523364485,0.33,0.83
205,82.92682926829268,49856.0,997120.0,243.2,0.32,0.84
219,82.1917808219178,49776.5,995530.0,227.28995433789953,0.33,0.81
196,82.6530612244898,49762.25,995245.0,253.8890306122449,0.33,0.85
136,83.82352941176471,49627.25,992545.0,364.90625,0.27,0.92
214,81.77570093457945,49519.75,990395.0,231.40070093457945,0.34,0.83
168,83.33333333333334,49506.0,990120.0,294.67857142857144,0.27,0.87
184,82.6086956521739,49500.5,990010.0,269.0244565217391,0.32,0.86
212,81.60377358490565,49446.25,988925.0,233.2370283018868,0.32,0.82
219,81.7351598173516,49392.75,987855.0,225.5376712328767,0.34,0.81
196,82.14285714285714,49378.5,987570.0,251.93112244897958,0.34,0.85
169,82.84023668639054,49275.0,985500.0,291.56804733727813,0.28,0.87
229,81.6593886462882,49210.0,984200.0,214.89082969432314,0.35,0.78
149,85.23489932885906,49052.5,981050.0,329.21140939597313,0.24,0.9
95,78.94736842105263,49033.25,980665.0,516.1394736842105,0.16,0.94
225,81.33333333333333,49018.25,980365.0,217.85888888888888,0.35,0.79
95,82.10526315789474,49010.25,980205.0,515.8973684210526,0.18,0.95
164,82.92682926829268,48969.5,979390.0,298.594512195122,0.26,0.88
228,81.57894736842105,48929.75,978595.0,214.60416666666666,0.33,0.78
142,85.2112676056338,48911.5,978230.0,344.44718309859155,0.24,0.91
148,85.13513513513513,48736.75,974735.0,329.30236486486484,0.23,0.9
224,81.25,48683.5,973670.0,217.33705357142858,0.33,0.79
141,85.1063829787234,48595.75,971915.0,344.65070921985813,0.23,0.91
125,83.2,48579.5,971590.0,388.636,0.28,0.93
154,83.76623376623377,48571.5,971430.0,315.39935064935065,0.25,0.89
228,81.14035087719299,48491.5,969830.0,212.68201754385964,0.34,0.78
210,81.9047619047619,48463.5,969270.0,230.77857142857144,0.32,0.83
222,81.08108108108108,48416.75,968335.0,218.09346846846847,0.35,0.8
215,81.86046511627907,48336.5,966730.0,224.82093023255814,0.32,0.81
193,82.90155440414507,48311.75,966235.0,250.3199481865285,0.32,0.85
224,80.80357142857143,48299.75,965995.0,215.62388392857142,0.34,0.79
221,80.99547511312217,48082.0,961640.0,217.5656108597285,0.33,0.8
167,82.03592814371258,47918.5,958370.0,286.937125748503,0.26,0.87
230,81.73913043478261,47871.75,957435.0,208.13804347826087,0.35,0.77
221,80.54298642533936,47698.25,953965.0,215.829185520362,0.34,0.8
224,81.25,47665.0,953300.0,212.79017857142858,0.32,0.78
229,81.6593886462882,47591.5,951830.0,207.8231441048035,0.33,0.77
203,82.75862068965517,47576.75,951535.0,234.36822660098522,0.31,0.84
125,83.2,47429.0,948580.0,379.432,0.27,0.93
146,84.24657534246576,47307.0,946140.0,324.02054794520546,0.22,0.9
220,80.9090909090909,47243.5,944870.0,214.74318181818182,0.32,0.79
210,81.42857142857143,47167.0,943340.0,224.60476190476192,0.31,0.82
229,81.22270742358079,47153.25,943065.0,205.90938864628822,0.34,0.77
